,ISIN,Tickers_YF,sector_T,Name,Ticker,Market,Currency,RICS,sector,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Score,totalEsg,environmentScore,socialScore,governanceScore,TRBC Industry Group Name,TRBC Economic Sector Name
418,DE000A1PHFF7,0Q8F.IL,Apparel & Accessories,HUGO BOSS AG,0Q8F,,,BOSSn.DE,Apparel & Accessories,87.7562534475647,91.759864212038,84.4804785410035,88.9421591914062,,,,,Textiles & Apparel,Consumer Cyclicals
419,ES0175438003,0Q8P.IL,Business Support Services,PROSEGUR COMPANIA DE SEGURIDAD SA,0Q8P,,,PSG.MC,Business Support Services,38.8319929772313,82.8341180830146,54.5330179381036,62.9862341475432,,,,,Professional & Commercial Services,Industrials
420,DE000TLX1005,0QA8.IL,Multiline Insurance & Brokers,TALANX AG,0QA8,,,TLXGn.DE,Multiline Insurance & Brokers,79.2365701119157,80.3059569829756,90.1859113345942,84.1153538074818,19.25,0.68,7.37,11.19,Insurance,Financials
421,DE000A1J5RX9,0QAL.IL,Integrated Telecommunications Services,TELEFONICA DEUTSCHLAND HOLDING AG,0QAL,,,O2Dn.DE,Integrated Telecommunications Services,86.1166941697483,70.3556257687119,73.7170990245677,74.4500184423453,12.66,1.43,6.78,4.45,Telecommunications Services,Technology
422,PLALIOR00045,0QBM.IL,Banks,ALIOR BANK SA,0QBM,,,ALRR.WA,Banks,55.3401321948792,57.650342356772,22.7774626583475,44.7634354020266,,,,,Banking Services,Financials
423,DK0060448595,0QBO.IL,"Medical Equipment, Supplies & Distribution",COLOPLAST A/S,0QBO,,,COLOb.CO,"Medical Equipment, Supplies & Distribution",79.0557726234671,88.2793173427173,55.2754671488848,74.8751840267355,14.79,1.54,7.13,6.12,Healthcare Equipment & Supplies,Healthcare
424,DK0060477503,0QCQ.IL,Property & Casualty Insurance,TOPDANMARK A/S,0QCQ,,,TOP.CO,Property & Casualty Insurance,38.4616816619121,78.0385349640007,43.9156118143459,59.1124519305271,,,,,Insurance,Financials
425,US00287Y1091,0QCV.IL,Pharmaceuticals,ABBVIE INC,0QCV,,,ABBV.N,Pharmaceuticals,73.1103100464002,95.3974642399935,71.7780207437219,83.0163899148933,27.84,1.12,16.77,9.95,Pharmaceuticals,Healthcare
426,SE0005127818,0QDX.IL,"Real Estate Rental, Development & Operations",SAGAX AB,0QDX,,,SAGAb.ST,"Real Estate Rental, Development & Operations",42.6794314205315,33.4680959649091,42.9525076567025,39.4644120406357,,,,,Real Estate Operations,Real Estate
427,SE0005190238,0QE6.IL,Wireless Telecommunications Services,TELE2 AB,0QE6,,,TEL2b.ST,Wireless Telecommunications Services,70.4308717083817,77.2953645535261,81.0538532961931,76.8965839365161,,,,,Telecommunications Services,Technology
428,DK0060495240,0QEK.IL,Software,SIMCORP A/S,0QEK,,,SIM.CO,Software,49.3616147481138,52.9059240465546,81.5647980711272,65.6750876000437,,,,,Software & IT Services,Technology
429,DE000A1TNUT7,0QF7.IL,Investment Management & Fund Operators,DEUTSCHE BETEILIGUNGS AG,0QF7,,,DBANn.DE,Investment Management & Fund Operators,6.62900188323916,47.1923114332561,52.8524857375713,44.1571110681675,,,,,Investment Banking & Investment Services,Financials
430,DK0060497295,0QFA.IL,Miscellaneous Specialty Retailers,MATAS A/S,0QFA,,,MATAS.CO,Miscellaneous Specialty Retailers,73.7238612836439,48.3588649332342,33.5201928872814,47.5330962167775,,,,,Specialty Retailers,Consumer Cyclicals
431,FI4000062781,0QFC.IL,"Real Estate Rental, Development & Operations",CAVERION OYJ,0QFC,,,CAV1V.HE,"Real Estate Rental, Development & Operations",66.6865055819661,75.4094110050041,47.4801061007957,63.5524174789785,,,,,Real Estate Operations,Real Estate
432,HU0000123096,0QFP.IL,Pharmaceuticals,RICHTER GEDEON VEGYESZETI GYAR NYRT,0QFP,,,GDRB.BU,Pharmaceuticals,54.1748943064732,75.074895702492,68.8888888888889,68.4100395738809,,,,,Pharmaceuticals,Healthcare
433,DE000KGX8881,0QFU.IL,Heavy Machinery & Vehicles,KION GROUP AG,0QFU,,,KGX.DE,Heavy Machinery & Vehicles,68.9288469511538,83.0275987700187,88.0156550611307,79.6296869654702,26.59,8.4,11.94,6.24,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
434,DE000A1X3XX4,0QGG.IL,"Real Estate Rental, Development & Operations",DIC ASSET AG,0QGG,,,DICn.DE,"Real Estate Rental, Development & Operations",63.743899642525,78.1310414220839,48.0554402259435,63.7887028623945,,,,,Real Estate Operations,Real Estate
435,SE0014781795,0QI7.IL,Industrial Machinery & Equipment,ADDTECH AB,0QI7,,,ADDTb.ST,Industrial Machinery & Equipment,37.0364353163088,57.9478779171816,28.5348272759609,42.4237945038773,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
436,SE0004977692,0QIA.IL,"Real Estate Rental, Development & Operations",PLATZER FASTIGHETER HOLDING AB (PUB,0QIA,,,PLAZb.ST,"Real Estate Rental, Development & Operations",51.0576542873935,55.4411189919255,37.084355381865,48.0734735056946,,,,,Real Estate Operations,Real Estate
437,DK0060534915,0QIU.IL,Pharmaceuticals,NOVO NORDISK A/S,0QIU,,,NOVOb.CO,Pharmaceuticals,86.4606049756424,92.8458864784147,70.8908981314044,84.5932960122739,24.02,2.08,13.49,8.45,Pharmaceuticals,Healthcare
438,FI4000074984,0QIW.IL,Industrial Machinery & Equipment,VALMET OYJ,0QIW,,,VALMT.HE,Industrial Machinery & Equipment,63.0630791059566,89.7254716247059,73.9728853521956,76.1265122685323,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
439,CH0012142631,0QJS.IL,Specialty Chemicals,CLARIANT AG,0QJS,,,CLN.S,Specialty Chemicals,68.7493980576246,90.6205781358996,81.388572441204,79.8898231048452,21.22,10.45,5.21,5.56,Chemicals,Basic Materials
440,CH0012255151,0QJV.IL,Apparel & Accessories,THE SWATCH GROUP AG,0QJV,,,UHR.S,Apparel & Accessories,88.2704064771976,59.7556600078338,36.0904907058753,58.1463308581607,16.74,0.78,7.7,8.26,Textiles & Apparel,Consumer Cyclicals
441,CH0023405456,0QK3.IL,Miscellaneous Specialty Retailers,DUFRY AG,0QK3,,,DUFN.S,Miscellaneous Specialty Retailers,48.4717908902691,54.2583679656605,63.8948381053644,56.8408630472806,12.88,2.94,6.1,3.83,Specialty Retailers,Consumer Cyclicals
442,CH0025751329,0QK6.IL,Computer Hardware,LOGITECH INTERNATIONAL SA,0QK6,,,LOGN.S,Computer Hardware,64.2341931335991,79.9809820411202,92.4168993399762,79.7911921450616,,,,,"Computers, Phones & Household Electronics",Technology
443,CH0012335540,0QKE.IL,Investment Management & Fund Operators,VONTOBEL HOLDING AG,0QKE,,,VONN.S,Investment Management & Fund Operators,79.1142780878503,53.7345677552261,78.9643689643689,69.0502894536909,,,,,Investment Banking & Investment Services,Financials
444,CH0008742519,0QKI.IL,Integrated Telecommunications Services,SWISSCOM AG,0QKI,,,SCMN.S,Integrated Telecommunications Services,87.0847985370857,68.7669057240106,71.4748993696362,73.2077128881003,15.4,3.25,6.03,6.12,Telecommunications Services,Technology
445,CH0012214059,0QKY.IL,Construction Materials,LAFARGEHOLCIM LTD,0QKY,,,HOLN.S,Construction Materials,75.3321667681071,73.5788832894569,90.8258018784334,78.429200497704,20.23,11.94,2.95,5.34,Construction Materials,Basic Materials
446,CH0126881561,0QL6.IL,Reinsurance,SWISS RE AG,0QL6,,,SRENH.S,Reinsurance,70.2674383731987,82.0102775071719,93.3342725650417,84.9741636457901,15.88,0.87,6.79,8.21,Insurance,Financials
447,CH0012005267,0QLR.IL,Pharmaceuticals,NOVARTIS AG,0QLR,,,NOVN.S,Pharmaceuticals,85.1924634819371,92.7193091874175,74.1824841824841,85.2663451013393,17.23,1.46,6.87,8.91,Pharmaceuticals,Healthcare
448,CH0016440353,0QM9.IL,Specialty Chemicals,EMS CHEMIE HOLDING AG,0QM9,,,EMSN.S,Specialty Chemicals,33.4895195620532,50.1124279988711,46.1090191859422,42.6321061193751,35.45,15.68,10.59,9.18,Chemicals,Basic Materials
449,CH0014852781,0QMG.IL,Life & Health Insurance,SWISS LIFE HOLDING AG,0QMG,,,SLHN.S,Life & Health Insurance,95.4745775729646,72.8580012120384,65.2823245130937,72.8432740472507,15.67,0.76,7.49,7.41,Insurance,Financials
450,CH0002497458,0QMI.IL,Business Support Services,SGS SA,0QMI,,,SGSN.S,Business Support Services,74.1845313442729,90.8402287208779,89.9311409837725,86.6196062169017,18.71,0.02,13.2,5.49,,
451,CH0210483332,0QMU.IL,Apparel & Accessories,COMPAGNIE FINANCIERE RICHEMONT SA,0QMU,,,CFR.S,Apparel & Accessories,71.4677862343364,84.9062066018587,72.9867598288651,79.0410066958996,10.97,0.49,4.99,5.49,Textiles & Apparel,Consumer Cyclicals
452,CH1175448666,0QMV.IL,"Medical Equipment, Supplies & Distribution",STRAUMANN HOLDING AG,0QMV,,,STMN.S,"Medical Equipment, Supplies & Distribution",52.167101403786,74.1239959362107,68.5701627806891,68.4472112880718,22.18,3.83,11.88,6.47,Healthcare Equipment & Supplies,Healthcare
453,CH0025238863,0QMW.IL,"Courier, Postal, Air Freight & Land-based Logistics",KUEHNE UND NAGEL INTERNATIONAL AG,0QMW,,,KNIN.S,"Courier, Postal, Air Freight & Land-based Logistics",77.5595568123013,73.5760005375216,61.6625255086793,71.5379412520626,17.8,4.07,8.45,5.28,Freight & Logistics Services,Industrials
454,CH0102659627,0QN3.IL,Investment Management & Fund Operators,GAM HOLDING AG,0QN3,,,GAMH.S,Investment Management & Fund Operators,52.7452330620993,79.9459791374795,83.0331207254284,77.5802931213144,,,,,Investment Banking & Investment Services,Financials
455,CH0033361673,0QNI.IL,Semiconductors,U BLOX HOLDING AG,0QNI,,,UBXN.S,Semiconductors,36.1012763691335,36.2777237910903,63.6806782960629,43.3403777128109,,,,,Semiconductors & Semiconductor Equipment,Technology
456,CH0030486770,0QNJ.IL,Tires & Rubber Products,DAETWYLER HOLDING AG,0QNJ,,,DAE.S,Tires & Rubber Products,39.9226447061287,59.9182822802774,36.2363277747893,47.3314724295692,,,,,Automobiles & Auto Parts,Consumer Cyclicals
457,CH0023868554,0QNT.IL,Construction & Engineering,IMPLENIA AG,0QNT,,,IMPN.S,Construction & Engineering,64.8637319480505,63.2931523828172,64.8927995081841,64.2986266960595,,,,,Construction & Engineering,Industrials
458,US88579Y1010,0QNY.IL,Consumer Goods Conglomerates,3M CO,0QNY,,,MMM.N,Consumer Goods Conglomerates,90.3271041618227,95.7442936119233,81.3500176674986,90.2882451928961,33.61,12.33,13.56,7.72,Consumer Goods Conglomerates,Consumer Non-Cyclicals
459,CH0024638196,0QO1.IL,Heavy Electrical Equipment,SCHINDLER HOLDING AG,0QO1,,,SCHP.S,Heavy Electrical Equipment,43.3235722966806,58.1009663497421,53.8650238650238,51.8440252695038,20.42,4.21,8.7,7.51,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
460,CH0000816824,0QO3.IL,Industrial Machinery & Equipment,OC OERLIKON CORPORATION AG PFAEFFIK,0QO3,,,OERL.S,Industrial Machinery & Equipment,84.6859181380022,73.8456435824886,68.2076043614505,75.9447768802798,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
461,CH0102484968,0QO6.IL,Banks,JULIUS BAER GRUPPE AG,0QO6,,,BAER.S,Banks,79.7973714175001,68.7366559555452,79.1207937361783,74.0676885830946,20.53,1.45,8.46,10.63,Banking Services,Financials
462,CH0009002962,0QO7.IL,Food Processing,BARRY CALLEBAUT AG,0QO7,,,BARN.S,Food Processing,73.3819096675331,84.4201257338801,70.2729044834308,77.5521045347255,13.54,4.76,4.15,4.64,Food & Tobacco,Consumer Non-Cyclicals
463,CH0012453913,0QOA.IL,Software,TEMENOS GROUP AG,0QOA,,,TEMN.S,Software,54.2138470936213,89.0699601940922,69.5937395937395,75.2191894601876,,,,,Software & IT Services,Technology
464,CH0008038389,0QOG.IL,"Real Estate Rental, Development & Operations",SWISS PRIME SITE AG,0QOG,,,SPSN.S,"Real Estate Rental, Development & Operations",52.8470339447823,67.1216592225553,68.6116447654909,63.1079139316058,13.32,2.96,4.67,5.68,Real Estate Operations,Real Estate
465,CH0012032048,0QOK.IL,Pharmaceuticals,ROCHE HOLDING AG,0QOK,,,ROG.S,Pharmaceuticals,93.6433345267931,97.6747075920993,89.9400599400599,94.3625254544271,23.53,2.48,11.54,9.52,Pharmaceuticals,Healthcare
466,CH0010570767,0QP1.IL,Food Processing,CHOCOLADEFABRIKEN LINDT & SPRUENGLI,0QP1,,,LISP.S,Food Processing,73.0119376521872,86.0124285057939,48.5547785547785,72.4906952979611,,,,,Food & Tobacco,Consumer Non-Cyclicals
467,CH0011075394,0QP2.IL,Multiline Insurance & Brokers,ZURICH INSURANCE GROUP AG,0QP2,,,ZURN.S,Multiline Insurance & Brokers,91.3873034803267,91.4133809769287,86.0375978348328,89.2595907205435,17.77,0.81,7.9,9.06,Insurance,Financials
468,CH1169151003,0QP4.IL,Industrial Machinery & Equipment,GEORG FISCHER AG,0QP4,,,GF.S,Industrial Machinery & Equipment,86.1741060492448,89.386547053241,69.2762792762792,82.5610162672974,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
469,CH0012138530,0QP5.IL,Banks,CREDIT SUISSE GROUP AG,0QP5,,,CSGN.S,Banks,86.5338091022829,82.9241137510381,85.3224553224553,84.3073128473275,30.48,1.44,12.4,16.64,Banking Services,Financials
470,CH0010645932,0QPS.IL,Specialty Chemicals,GIVAUDAN SA,0QPS,,,GIVN.S,Specialty Chemicals,71.6589961103192,75.7648096183158,88.0116959064327,76.8841008217007,19.3,9.39,4.13,5.78,Chemicals,Basic Materials
471,CH0012549785,0QPY.IL,"Medical Equipment, Supplies & Distribution",SONOVA HOLDING AG,0QPY,,,SOON.S,"Medical Equipment, Supplies & Distribution",77.8114503624011,91.6966344454795,80.0286068707121,85.1764739136696,17.51,2.43,8.59,6.49,Healthcare Equipment & Supplies,Healthcare
472,CH0030170408,0QQ2.IL,Construction Supplies & Fixtures,GEBERIT AG,0QQ2,,,GEBN.S,Construction Supplies & Fixtures,92.5811786310348,94.5972443968296,72.2977022977022,88.1523062257966,13.09,5.55,2.18,5.36,Homebuilding & Construction Supplies,Consumer Cyclicals
473,CH0012410517,0QQ3.IL,Multiline Insurance & Brokers,BALOISE HOLDING LTD,0QQ3,,,BALN.S,Multiline Insurance & Brokers,34.3523407212347,32.8561190362432,52.7912258681489,41.0296579936711,20.35,2.02,9.44,8.9,Insurance,Financials
474,CH0038388911,0QQ9.IL,Industrial Machinery & Equipment,SULZER AG,0QQ9,,,SUN.S,Industrial Machinery & Equipment,83.5478591535237,76.3273806540677,65.4182569567184,75.6881102274215,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
475,CH0011108872,0QQY.IL,"Real Estate Rental, Development & Operations",MOBIMO HOLDING AG,0QQY,,,MOBN.S,"Real Estate Rental, Development & Operations",70.4484790496279,71.5367991780614,63.7920199458661,68.6682702575132,,,,,Real Estate Operations,Real Estate
476,CH0038863350,0QR4.IL,Food Processing,NESTLE SA,0QR4,,,NESN.S,Food Processing,89.5995447914866,88.5563913074305,75.3657453657453,85.4101331366611,24.13,8.63,10.83,4.68,Food & Tobacco,Consumer Non-Cyclicals
477,ES0105015012,0QRL.IL,Commercial REITs,LAR ESPANA REAL ESTATE SOCIMI SA,0QRL,,,LRES.MC,Commercial REITs,73.63597921745,81.5041723350022,68.7084565345949,74.4280553425884,,,,,Residential & Commercial REITs,Real Estate
478,DK0060542181,0QRS.IL,Business Support Services,ISS A/S,0QRS,,,ISS.CO,Business Support Services,51.0139122194943,78.1483080368993,89.4213381555153,75.5554191345818,13.86,2.16,6.91,4.79,Professional & Commercial Services,Industrials
479,ES0105022000,0QTZ.IL,Business Support Services,APPLUS SERVICES SA,0QTZ,,,APPS.MC,Business Support Services,84.2287176586991,72.1380848702041,84.4979302188054,79.1309801950149,,,,,Professional & Commercial Services,Industrials
480,DE000STAB1L8,0QUL.IL,Industrial Machinery & Equipment,STABILUS SE,0QUL,,,STM1.DE,Industrial Machinery & Equipment,64.1192067170023,71.9040259924396,52.0601760609643,63.5916621456674,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
481,SE0005999836,0QUU.IL,Business Support Services,AF AB,0QUU,,,AFRY.ST,Business Support Services,37.5887332147831,66.9192272735287,82.6510206627032,65.3074372710089,,,,,Professional & Commercial Services,Industrials
482,CH0239229302,0QW8.IL,Industrial Machinery & Equipment,SFS GROUP AG,0QW8,,,SFSN.S,Industrial Machinery & Equipment,23.0385147971318,54.5860009898492,55.8307504461351,44.1584659969765,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
483,ES0105027009,0QWA.IL,"Courier, Postal, Air Freight & Land-based Logistics",COMPANIA DE DISTRIBUCION INTEGRAL L,0QWA,,,LOG.MC,"Courier, Postal, Air Freight & Land-based Logistics",55.9062892733052,73.3712383422757,70.0417898679282,66.4319848116723,,,,,Freight & Logistics Services,Industrials
484,AT0000A18XM4,0QWC.IL,Semiconductors,AMS-OSRAM AG,0QWC,,,AMS.S,Semiconductors,52.3823828288114,78.6507352426974,89.8412698412698,73.3698291912452,,,,,Semiconductors & Semiconductor Equipment,Technology
485,SE0006220018,0QXM.IL,Construction Supplies & Fixtures,INWIDO AB (PUBL),0QXM,,,INWI.ST,Construction Supplies & Fixtures,38.4452174720631,77.8655056579133,65.3311437242755,61.370487578109,,,,,Homebuilding & Construction Supplies,Consumer Cyclicals
486,DE000ZAL1111,0QXN.IL,Online Services,ZALANDO SE,0QXN,,,ZALG.DE,Online Services,75.9570755287264,59.0791961445722,86.5959311712875,74.1548202873822,13.49,2.31,6.09,5.11,Software & IT Services,Technology
487,CA0585861085,0QY5.IL,Renewable Energy Equipment & Services,BALLARD POWER SYSTEMS INC,0QY5,,,BLDP.TO,Renewable Energy Equipment & Services,46.7931332369013,54.6107839528892,25.0111666508149,41.4995493687322,,,,,Renewable Energy,Energy
488,CA32076V1031,0QYC.IL,Non-Gold Precious Metals & Minerals,FIRST MAJESTIC SILVER CORP,0QYC,,,FR.TO,Non-Gold Precious Metals & Minerals,53.5943601284936,43.6925329748986,62.351460647243,51.7597613332199,,,,,Metals & Mining,Basic Materials
